Student_ID,Name,Age,Class,Math,Science,English,Attendance,City,History,Computer,Total,Percentage,Grade
252.0,Aditya,17.0,9th,60.0,51.0,61.0,92.0,Delhi,88.0,40.0,300.0,60.0,C
253.0,Siya,16.0,11th,74.0,40.0,60.0,74.31983805668017,Hyderabad,88.0,90.0,352.0,70.4,C
254.0,Krishna,14.0,12th,51.0,82.0,65.0,85.0,Pune,97.0,92.0,387.0,77.4,B
255.0,Kabir,15.0,12th,65.0,79.0,79.0,99.0,Pune,91.0,75.0,389.0,77.8,B
256.0,Aarav,17.0,9th,90.0,81.0,60.0,82.0,Bangalore,51.0,90.0,372.0,74.4,C
257.0,Kabir,14.0,,58.0,90.0,64.0,62.0,Bangalore,78.0,65.0,355.0,71.0,C
258.0,Aarav,16.0,12th,84.0,50.0,80.0,63.0,Hyderabad,41.0,68.0,323.0,64.6,C
259.0,Myra,15.493935309973045,12th,99.0,78.0,40.0,82.0,Chennai,42.0,60.0,319.0,63.8,C
260.0,Siya,16.0,11th,46.0,82.0,45.0,78.0,Bangalore,88.0,50.0,311.0,62.2,C
261.0,Prisha,15.0,9th,86.0,70.0,62.0,92.0,Pune,76.0,79.0,373.0,74.6,C
262.0,Atharv,17.0,12th,94.0,56.0,90.0,98.0,Delhi,88.0,50.0,378.0,75.6,B
263.0,Ishaan,17.0,10th,46.0,0.0,62.0,85.0,Mumbai,95.0,75.0,278.0,55.6,D
264.0,Aditya,17.0,10th,65.0,71.0,82.0,93.0,Delhi,56.0,88.0,362.0,72.4,C
265.0,Sara,15.0,10th,79.0,97.0,82.0,59.0,Chennai,98.0,98.0,454.0,90.8,A
266.0,Aarav,16.0,10th,44.0,68.0,62.0,80.0,Mumbai,88.0,78.0,340.0,68.0,C
267.0,Siya,15.0,11th,60.0,60.0,71.0,55.0,Delhi,41.0,79.0,311.0,62.2,C
268.0,Aanya,17.0,12th,53.0,60.0,69.0,50.0,Delhi,41.0,74.0,297.0,59.4,D
269.0,Ira,15.0,9th,43.0,79.0,52.0,56.0,Hyderabad,67.0,93.0,334.0,66.8,C
270.0,Myra,15.493935309973045,12th,62.0,62.0,82.0,76.0,Chennai,93.0,73.0,372.0,74.4,C
271.0,Arjun,15.0,11th,81.0,95.0,57.0,74.31983805668017,Pune,62.0,94.0,389.0,77.8,B
272.0,Arjun,16.0,10th,59.0,45.0,62.0,77.0,Hyderabad,76.0,86.0,328.0,65.6,C
273.0,Riya,14.0,11th,54.0,61.0,54.0,65.0,Mumbai,71.0,63.0,303.0,60.6,C
274.0,Ira,14.0,12th,89.0,89.0,72.0,95.0,Pune,72.0,93.0,415.0,83.0,B
275.0,Atharv,15.0,9th,91.0,77.0,60.0,72.0,Hyderabad,40.0,61.0,329.0,65.8,C
276.0,Vivaan,14.0,11th,84.0,76.0,96.0,69.0,Chennai,58.0,44.0,358.0,71.6,C
277.0,Aarav,14.0,9th,68.0,84.0,78.0,87.0,Bangalore,41.0,95.0,366.0,73.2,C
278.0,Ananya,15.0,11th,47.0,90.0,62.0,74.0,,92.0,72.0,363.0,72.6,C
279.0,Aarav,15.0,9th,80.0,93.0,66.0,77.0,Mumbai,83.0,97.0,419.0,83.8,B
280.0,Reyansh,17.0,9th,87.0,47.0,84.0,54.0,Bangalore,65.0,75.0,358.0,71.6,C
281.0,Siya,14.0,10th,58.0,80.0,83.0,70.0,Hyderabad,71.0,86.0,378.0,75.6,B
282.0,Ira,16.0,,87.0,88.0,57.0,67.0,Mumbai,45.0,59.0,336.0,67.2,C
283.0,Kabir,15.0,10th,78.0,74.0,63.0,96.0,Pune,71.0,58.0,344.0,68.8,C
284.0,Aditya,17.0,12th,85.0,90.0,90.0,55.0,Chennai,94.0,74.0,433.0,86.6,B
285.0,Sara,16.0,12th,67.0,50.0,86.0,78.0,Mumbai,43.0,91.0,337.0,67.4,C
286.0,Sara,14.0,10th,85.0,63.0,79.0,68.0,Pune,94.0,82.0,403.0,80.6,B
287.0,Aanya,17.0,10th,96.0,88.0,90.0,82.0,Mumbai,50.0,56.0,380.0,76.0,B
288.0,Myra,15.0,11th,66.0,60.0,81.0,50.0,Delhi,95.0,98.0,400.0,80.0,B
289.0,Arjun,16.0,11th,43.0,90.0,46.0,94.0,Delhi,98.0,84.0,361.0,72.2,C
290.0,Aditya,15.0,11th,97.0,41.0,89.0,74.31983805668017,Mumbai,56.0,82.0,365.0,73.0,C
291.0,Krishna,14.0,12th,54.0,79.0,87.0,91.0,Bangalore,77.0,73.0,370.0,74.0,C
292.0,Reyansh,16.0,11th,74.0,58.0,59.0,70.0,Delhi,63.0,48.0,302.0,60.4,C
293.0,Sara,14.0,9th,76.0,78.0,66.0,84.0,Chennai,44.0,65.0,329.0,65.8,C
294.0,Myra,14.0,9th,40.0,67.0,45.0,90.0,Pune,91.0,41.0,284.0,56.8,D
295.0,Aditya,17.0,11th,42.0,98.0,66.0,89.0,Hyderabad,73.0,92.0,371.0,74.2,C
296.0,Aarav,15.0,9th,86.0,56.0,48.0,52.0,Delhi,45.0,48.0,283.0,56.6,D
297.0,Prisha,16.0,12th,63.0,45.0,92.0,74.0,Mumbai,61.0,48.0,309.0,61.8,C
298.0,Aarav,14.0,9th,66.0,58.0,84.0,94.0,Bangalore,50.0,79.0,337.0,67.4,C
299.0,Aditya,14.0,12th,79.0,95.0,96.0,87.0,Hyderabad,87.0,56.0,413.0,82.6,B
300.0,Anika,16.0,10th,0.0,77.0,70.0,94.0,Pune,55.0,40.0,242.0,48.4,D
301.0,Rudra,14.0,10th,73.0,67.0,60.0,69.0,Pune,72.0,64.0,336.0,67.2,C
302.0,Aditya,17.0,10th,68.0,41.0,65.0,93.0,Delhi,48.0,82.0,304.0,60.8,C
303.0,Atharv,17.0,10th,63.0,77.0,79.0,94.0,Pune,99.0,79.0,397.0,79.4,B
304.0,Myra,17.0,9th,63.0,94.0,87.0,83.0,Pune,98.0,81.0,423.0,84.6,B
305.0,Anika,17.0,11th,81.0,76.0,0.0,70.0,,45.0,64.0,266.0,53.2,D
306.0,Ananya,14.0,9th,43.0,90.0,52.0,97.0,Bangalore,55.0,78.0,318.0,63.6,C
307.0,Vivaan,16.0,12th,42.0,91.0,88.0,72.0,Bangalore,68.0,74.0,363.0,72.6,C
308.0,Rudra,16.0,9th,73.0,43.0,62.0,55.0,Mumbai,42.0,42.0,262.0,52.4,D
309.0,Vivaan,16.0,9th,96.0,61.0,59.0,62.0,Pune,59.0,89.0,364.0,72.8,C
310.0,Sara,16.0,12th,88.0,65.0,76.0,98.0,Pune,99.0,76.0,404.0,80.8,B
311.0,Atharv,15.0,10th,62.0,88.0,93.0,72.0,Pune,98.0,83.0,424.0,84.8,B
312.0,Aarav,16.0,10th,92.0,82.0,92.0,58.0,Chennai,75.0,83.0,424.0,84.8,B
313.0,Krishna,15.0,10th,0.0,75.0,67.0,66.0,Bangalore,58.0,90.0,290.0,58.0,D
314.0,Diya,15.0,11th,91.0,97.0,56.0,51.0,Hyderabad,65.0,69.0,378.0,75.6,B
754.1878787878788,Siya,17.0,12th,62.0,52.0,67.0,68.0,Delhi,42.0,77.0,300.0,60.0,C
316.0,Ishaan,15.0,12th,84.0,91.0,80.0,68.0,Hyderabad,58.0,73.0,386.0,77.2,B
317.0,Rudra,14.0,9th,44.0,97.0,41.0,56.0,Mumbai,59.0,51.0,292.0,58.4,D
318.0,Aditya,15.0,11th,70.0,71.0,64.0,91.0,Mumbai,71.0,58.0,334.0,66.8,C
319.0,Anika,15.493935309973045,10th,92.0,56.0,97.0,91.0,Pune,46.0,76.0,367.0,73.4,C
320.0,Riya,15.0,11th,80.0,80.0,89.0,69.0,Hyderabad,91.0,83.0,423.0,84.6,B
754.1878787878788,Ishaan,14.0,12th,96.0,75.0,80.0,58.0,Pune,80.0,98.0,429.0,85.8,B
322.0,Kabir,14.0,,96.0,94.0,45.0,66.0,Chennai,72.0,98.0,405.0,81.0,B
323.0,Riya,14.0,9th,0.0,99.0,50.0,76.0,Mumbai,79.0,88.0,316.0,63.2,C
324.0,Prisha,17.0,9th,93.0,85.0,96.0,96.0,Mumbai,78.0,56.0,408.0,81.6,B
325.0,Aarav,17.0,12th,45.0,58.0,77.0,51.0,Hyderabad,57.0,49.0,286.0,57.2,D
326.0,Atharv,16.0,10th,76.0,0.0,0.0,85.0,Mumbai,79.0,96.0,251.0,50.2,D
327.0,Myra,17.0,10th,96.0,0.0,84.0,68.0,Chennai,40.0,94.0,314.0,62.8,C
328.0,Siya,14.0,,49.0,74.0,50.0,66.0,Chennai,50.0,88.0,311.0,62.2,C
329.0,Myra,14.0,12th,79.0,85.0,53.0,54.0,Chennai,67.0,86.0,370.0,74.0,C
330.0,Aanya,17.0,12th,46.0,79.0,41.0,88.0,Delhi,96.0,51.0,313.0,62.6,C
331.0,Ira,15.0,10th,78.0,95.0,79.0,67.0,Chennai,64.0,55.0,371.0,74.2,C
332.0,Ananya,17.0,10th,77.0,98.0,42.0,56.0,Chennai,89.0,63.0,369.0,73.8,C
333.0,Vivaan,17.0,12th,60.0,67.0,94.0,66.0,Delhi,62.0,58.0,341.0,68.2,C
334.0,Vivaan,14.0,9th,59.0,40.0,92.0,88.0,Pune,70.0,47.0,308.0,61.6,C
335.0,Ira,16.0,12th,42.0,81.0,74.0,85.0,Bangalore,69.0,70.0,336.0,67.2,C
336.0,Sara,14.0,12th,90.0,57.0,72.0,89.0,Mumbai,81.0,60.0,360.0,72.0,C
337.0,Prisha,16.0,10th,61.0,87.0,63.0,94.0,Chennai,74.0,56.0,341.0,68.2,C
338.0,Rudra,14.0,10th,86.0,79.0,58.0,53.0,Mumbai,46.0,62.0,331.0,66.2,C
339.0,Arjun,17.0,9th,43.0,72.0,57.0,87.0,Hyderabad,99.0,76.0,347.0,69.4,C
340.0,Ananya,14.0,9th,67.0,51.0,88.0,74.0,Mumbai,55.0,93.0,354.0,70.8,C
754.1878787878788,Diya,14.0,11th,51.0,47.0,91.0,54.0,Pune,65.0,55.0,309.0,61.8,C
342.0,Reyansh,14.0,12th,77.0,63.0,63.0,79.0,Delhi,87.0,45.0,335.0,67.0,C
343.0,Aarav,17.0,10th,90.0,55.0,84.0,61.0,,96.0,47.0,372.0,74.4,C
344.0,Atharv,17.0,9th,75.0,89.0,74.0,53.0,,91.0,64.0,393.0,78.6,B
345.0,Aanya,17.0,11th,86.0,43.0,40.0,73.0,Mumbai,99.0,57.0,325.0,65.0,C
754.1878787878788,Aanya,17.0,11th,80.0,77.0,75.0,78.0,Bangalore,88.0,64.0,384.0,76.8,B
347.0,Reyansh,16.0,10th,44.0,83.0,64.0,58.0,Bangalore,41.0,51.0,283.0,56.6,D
348.0,Ishaan,16.0,10th,52.0,66.0,84.0,53.0,Hyderabad,40.0,54.0,296.0,59.2,D
349.0,Kabir,15.0,11th,62.0,48.0,88.0,73.0,Delhi,87.0,98.0,383.0,76.6,B
350.0,Arjun,17.0,9th,97.0,86.0,99.0,63.0,Mumbai,51.0,65.0,398.0,79.6,B
351.0,Riya,15.493935309973045,11th,89.0,55.0,82.0,54.0,Mumbai,44.0,80.0,350.0,70.0,C
352.0,Prisha,14.0,12th,69.0,95.0,73.0,67.0,Mumbai,76.0,84.0,397.0,79.4,B
353.0,Ananya,17.0,12th,76.0,51.0,64.0,91.0,Mumbai,71.0,65.0,327.0,65.4,C
354.0,Aditya,15.0,10th,64.0,70.0,55.0,68.0,Bangalore,98.0,86.0,373.0,74.6,C
355.0,Atharv,15.0,9th,87.0,63.0,73.0,61.0,Pune,94.0,71.0,388.0,77.6,B
356.0,Prisha,15.0,9th,66.0,94.0,68.0,67.0,Pune,48.0,49.0,325.0,65.0,C
357.0,Siya,14.0,12th,90.0,53.0,58.0,66.0,Hyderabad,80.0,55.0,336.0,67.2,C
358.0,,16.0,11th,53.0,84.0,62.0,79.0,Chennai,74.0,46.0,319.0,63.8,C
359.0,Anika,14.0,10th,96.0,64.0,58.0,73.0,Delhi,58.0,56.0,332.0,66.4,C
754.1878787878788,Rudra,17.0,11th,87.0,73.0,0.0,60.0,Pune,87.0,62.0,309.0,61.8,C
361.0,Ira,15.0,11th,98.0,42.0,55.0,84.0,Mumbai,55.0,65.0,315.0,63.0,C
754.1878787878788,Sara,14.0,,86.0,97.0,93.0,72.0,Pune,42.0,60.0,378.0,75.6,B
363.0,Ira,14.0,9th,93.0,63.0,90.0,66.0,Hyderabad,59.0,61.0,366.0,73.2,C
364.0,Reyansh,16.0,12th,75.0,93.0,48.0,50.0,Chennai,63.0,97.0,376.0,75.2,B
365.0,Krishna,16.0,9th,78.0,81.0,40.0,64.0,Pune,93.0,46.0,338.0,67.6,C
366.0,Aanya,15.0,12th,55.0,48.0,81.0,81.0,Hyderabad,95.0,53.0,332.0,66.4,C
367.0,Aarav,14.0,10th,95.0,65.0,58.0,58.0,Bangalore,72.0,54.0,344.0,68.8,C
368.0,Aarav,14.0,,61.0,59.0,72.0,64.0,Chennai,63.0,92.0,347.0,69.4,C
369.0,Ananya,16.0,11th,60.0,79.0,73.0,77.0,Hyderabad,91.0,46.0,349.0,69.8,C
370.0,Vivaan,14.0,12th,93.0,49.0,0.0,73.0,Pune,50.0,48.0,240.0,48.0,D
371.0,Siya,14.0,12th,60.0,58.0,83.0,84.0,Bangalore,88.0,90.0,379.0,75.8,B
372.0,Atharv,14.0,12th,47.0,42.0,79.0,71.0,Hyderabad,47.0,87.0,302.0,60.4,C
373.0,Riya,16.0,11th,88.0,63.0,94.0,76.0,Hyderabad,75.0,47.0,367.0,73.4,C
374.0,Aarav,15.0,11th,55.0,44.0,57.0,68.0,Pune,77.0,89.0,322.0,64.4,C
375.0,Siya,17.0,10th,98.0,42.0,73.0,94.0,Chennai,79.0,98.0,390.0,78.0,B
376.0,Ishaan,15.0,9th,94.0,97.0,64.0,61.0,Bangalore,59.0,62.0,376.0,75.2,B
377.0,Reyansh,17.0,12th,70.0,66.0,84.0,69.0,Mumbai,74.0,68.0,362.0,72.4,C
378.0,Aditya,14.0,12th,81.0,55.0,45.0,50.0,Delhi,87.0,57.0,325.0,65.0,C
379.0,Aanya,15.0,,49.0,88.0,60.0,70.0,Chennai,64.0,70.0,331.0,66.2,C
380.0,Siya,17.0,12th,71.0,54.0,97.0,98.0,Bangalore,74.0,69.0,365.0,73.0,C
381.0,Ira,15.493935309973045,11th,98.0,74.0,45.0,94.0,Hyderabad,64.0,91.0,372.0,74.4,C
382.0,Reyansh,16.0,11th,73.0,51.0,71.0,50.0,Bangalore,68.0,78.0,341.0,68.2,C
383.0,Myra,15.0,12th,48.0,80.0,80.0,59.0,Delhi,57.0,74.0,339.0,67.8,C
384.0,Reyansh,15.0,11th,56.0,92.0,87.0,74.31983805668017,Pune,85.0,57.0,377.0,75.4,B
385.0,Ananya,14.0,11th,50.0,83.0,82.0,81.0,Delhi,57.0,98.0,370.0,74.0,C
386.0,Sara,15.0,12th,71.0,65.0,78.0,88.0,Mumbai,41.0,81.0,336.0,67.2,C
387.0,Myra,14.0,10th,49.0,86.0,70.0,71.0,Mumbai,93.0,78.0,376.0,75.2,B
388.0,Prisha,15.493935309973045,9th,61.0,73.0,81.0,74.31983805668017,Delhi,74.0,56.0,345.0,69.0,C
389.0,Reyansh,16.0,11th,96.0,62.0,0.0,97.0,Chennai,55.0,53.0,266.0,53.2,D
390.0,Aanya,16.0,10th,56.0,70.0,69.0,95.0,Chennai,80.0,70.0,345.0,69.0,C
391.0,Siya,17.0,11th,43.0,89.0,96.0,81.0,Hyderabad,75.0,63.0,366.0,73.2,C
392.0,Siya,16.0,11th,87.0,59.0,91.0,76.0,Mumbai,72.0,74.0,383.0,76.6,B
393.0,Ishaan,16.0,9th,91.0,51.0,57.0,77.0,Hyderabad,43.0,83.0,325.0,65.0,C
394.0,Kabir,15.0,11th,86.0,62.0,99.0,67.0,Mumbai,72.0,99.0,418.0,83.6,B
395.0,Aarav,16.0,9th,64.0,43.0,63.0,88.0,Delhi,53.0,84.0,307.0,61.4,C
396.0,Reyansh,17.0,9th,98.0,62.0,91.0,98.0,Chennai,60.0,73.0,384.0,76.8,B
397.0,Rudra,15.0,9th,60.0,87.0,48.0,78.0,Chennai,87.0,42.0,324.0,64.8,C
398.0,Reyansh,17.0,10th,76.0,94.0,70.0,67.0,Delhi,59.0,76.0,375.0,75.0,B
399.0,Kabir,16.0,12th,77.0,87.0,54.0,93.0,Hyderabad,95.0,82.0,395.0,79.0,B
400.0,Vivaan,17.0,10th,88.0,40.0,43.0,57.0,,47.0,79.0,297.0,59.4,D
401.0,Prisha,15.0,12th,40.0,93.0,79.0,80.0,Bangalore,46.0,65.0,323.0,64.6,C
402.0,Rudra,14.0,12th,64.0,0.0,48.0,83.0,Mumbai,42.0,94.0,248.0,49.6,D
403.0,Ira,17.0,9th,90.0,41.0,84.0,56.0,Hyderabad,56.0,62.0,333.0,66.6,C
404.0,Aarav,17.0,11th,75.0,69.0,48.0,85.0,,72.0,83.0,347.0,69.4,C
405.0,Reyansh,15.0,9th,56.0,42.0,65.0,67.0,Hyderabad,87.0,78.0,328.0,65.6,C
406.0,Riya,15.0,11th,80.0,97.0,43.0,87.0,Chennai,51.0,54.0,325.0,65.0,C
407.0,Kabir,17.0,12th,63.0,60.0,56.0,58.0,Mumbai,98.0,95.0,372.0,74.4,C
408.0,Siya,16.0,9th,41.0,64.0,55.0,58.0,Pune,90.0,88.0,338.0,67.6,C
754.1878787878788,Siya,17.0,11th,79.0,59.0,54.0,95.0,Bangalore,61.0,43.0,296.0,59.2,D
410.0,Vivaan,15.0,10th,54.0,88.0,74.0,57.0,Mumbai,94.0,68.0,378.0,75.6,B
411.0,Sara,14.0,11th,71.0,91.0,96.0,84.0,Chennai,61.0,61.0,380.0,76.0,B
412.0,Prisha,14.0,9th,78.0,61.0,91.0,67.0,Chennai,85.0,64.0,379.0,75.8,B
413.0,Aanya,16.0,10th,98.0,60.0,44.0,54.0,Chennai,69.0,52.0,323.0,64.6,C
414.0,Anika,17.0,11th,45.0,72.0,94.0,74.31983805668017,Chennai,77.0,57.0,345.0,69.0,C
415.0,Aditya,14.0,11th,40.0,91.0,44.0,77.0,Delhi,77.0,72.0,324.0,64.8,C
416.0,Aarav,17.0,11th,86.0,77.0,59.0,79.0,Bangalore,84.0,55.0,361.0,72.2,C
417.0,Aarav,15.0,11th,62.0,54.0,54.0,53.0,Pune,90.0,84.0,344.0,68.8,C
418.0,Ira,14.0,11th,97.0,97.0,57.0,88.0,Chennai,93.0,81.0,425.0,85.0,B
419.0,Diya,16.0,10th,78.0,97.0,86.0,69.0,Chennai,47.0,83.0,391.0,78.2,B
420.0,Reyansh,15.0,12th,96.0,85.0,41.0,74.0,Hyderabad,66.0,41.0,329.0,65.8,C
421.0,Aanya,15.493935309973045,10th,56.0,91.0,68.0,77.0,Bangalore,66.0,94.0,375.0,75.0,B
422.0,Aditya,15.0,10th,73.0,54.0,52.0,61.0,Mumbai,73.0,74.0,326.0,65.2,C
423.0,Aarav,14.0,10th,98.0,85.0,43.0,51.0,Bangalore,60.0,81.0,367.0,73.4,C
754.1878787878788,Aarav,16.0,12th,80.0,64.0,81.0,92.0,,69.0,73.0,367.0,73.4,C
425.0,Atharv,16.0,9th,68.0,60.0,84.0,63.0,Pune,72.0,69.0,353.0,70.6,C
426.0,Rudra,15.0,12th,48.0,63.0,0.0,71.0,Bangalore,67.0,98.0,276.0,55.2,D
427.0,Diya,16.0,10th,52.0,96.0,70.0,80.0,Pune,86.0,94.0,398.0,79.6,B
428.0,Aanya,15.0,11th,45.0,97.0,80.0,72.0,Chennai,72.0,52.0,346.0,69.2,C
429.0,Riya,15.0,11th,0.0,44.0,47.0,97.0,Chennai,44.0,52.0,187.0,37.4,E
430.0,Aanya,15.0,10th,59.0,0.0,42.0,69.0,Delhi,99.0,57.0,257.0,51.4,D
431.0,Myra,15.0,11th,91.0,88.0,87.0,87.0,Pune,87.0,71.0,424.0,84.8,B
432.0,Vivaan,14.0,10th,92.0,82.0,85.0,53.0,Pune,58.0,71.0,388.0,77.6,B
433.0,,15.0,11th,42.0,87.0,48.0,64.0,Mumbai,43.0,74.0,294.0,58.8,D
434.0,Anika,17.0,12th,56.0,83.0,69.0,73.0,Hyderabad,74.0,98.0,380.0,76.0,B
435.0,Aditya,16.0,9th,88.0,86.0,92.0,74.0,Bangalore,88.0,78.0,432.0,86.4,B
436.0,Sara,17.0,9th,51.0,62.0,50.0,50.0,Mumbai,56.0,85.0,304.0,60.8,C
437.0,Atharv,14.0,12th,87.0,43.0,74.0,56.0,Pune,83.0,91.0,378.0,75.6,B
438.0,Rudra,17.0,12th,86.0,66.0,76.0,80.0,Mumbai,67.0,68.0,363.0,72.6,C
439.0,Vivaan,16.0,10th,84.0,57.0,81.0,61.0,Delhi,69.0,88.0,379.0,75.8,B
440.0,Ira,17.0,10th,94.0,60.0,52.0,91.0,Hyderabad,68.0,68.0,342.0,68.4,C
441.0,Krishna,14.0,10th,40.0,67.0,75.0,54.0,Pune,85.0,92.0,359.0,71.8,C
442.0,Ishaan,15.0,11th,56.0,74.0,95.0,93.0,Pune,92.0,83.0,400.0,80.0,B
443.0,Kabir,17.0,10th,42.0,61.0,52.0,99.0,Bangalore,45.0,96.0,296.0,59.2,D
444.0,Anika,14.0,12th,65.0,79.0,51.0,91.0,Hyderabad,74.0,55.0,324.0,64.8,C
445.0,Riya,14.0,9th,54.0,62.0,76.0,87.0,Delhi,99.0,95.0,386.0,77.2,B
446.0,Diya,16.0,11th,75.0,42.0,49.0,61.0,Chennai,80.0,83.0,329.0,65.8,C
447.0,Kabir,16.0,10th,71.0,79.0,99.0,88.0,Mumbai,76.0,86.0,411.0,82.2,B
448.0,Kabir,17.0,11th,71.0,89.0,95.0,67.0,Bangalore,63.0,96.0,414.0,82.8,B
449.0,Rudra,15.0,11th,43.0,49.0,48.0,51.0,Pune,68.0,49.0,257.0,51.4,D
450.0,Reyansh,14.0,10th,57.0,64.0,91.0,59.0,Chennai,88.0,69.0,369.0,73.8,C
451.0,Krishna,17.0,11th,88.0,91.0,46.0,64.0,Delhi,85.0,64.0,374.0,74.8,C
452.0,Aditya,14.0,9th,58.0,88.0,41.0,79.0,Hyderabad,92.0,78.0,357.0,71.4,C
453.0,Sara,14.0,12th,82.0,47.0,93.0,93.0,Mumbai,70.0,59.0,351.0,70.2,C
454.0,Aditya,15.0,12th,91.0,94.0,95.0,66.0,Bangalore,74.0,44.0,398.0,79.6,B
455.0,Siya,15.0,9th,74.0,50.0,99.0,53.0,Pune,99.0,40.0,362.0,72.4,C
456.0,Kabir,17.0,11th,79.0,44.0,62.0,56.0,,72.0,69.0,326.0,65.2,C
457.0,Anika,15.0,10th,53.0,97.0,78.0,90.0,Chennai,91.0,88.0,407.0,81.4,B
458.0,Sara,15.0,11th,97.0,84.0,79.0,80.0,Chennai,60.0,42.0,362.0,72.4,C
459.0,Ishaan,17.0,9th,72.0,92.0,0.0,88.0,Mumbai,71.0,84.0,319.0,63.8,C
460.0,Reyansh,15.0,11th,53.0,94.0,60.0,83.0,Hyderabad,62.0,53.0,322.0,64.4,C
461.0,Aanya,16.0,12th,73.0,76.0,62.0,55.0,Delhi,72.0,95.0,378.0,75.6,B
754.1878787878788,Sara,14.0,11th,0.0,95.0,68.0,99.0,Hyderabad,42.0,69.0,274.0,54.8,D
463.0,Riya,14.0,9th,43.0,98.0,53.0,87.0,Hyderabad,57.0,89.0,340.0,68.0,C
464.0,Aditya,14.0,12th,63.0,84.0,65.0,94.0,Hyderabad,64.0,43.0,319.0,63.8,C
465.0,Krishna,14.0,11th,98.0,77.0,90.0,83.0,Mumbai,81.0,57.0,403.0,80.6,B
466.0,Sara,17.0,11th,68.0,68.0,44.0,93.0,Mumbai,70.0,76.0,326.0,65.2,C
467.0,Sara,14.0,12th,58.0,44.0,94.0,64.0,Delhi,93.0,64.0,353.0,70.6,C
468.0,Prisha,14.0,10th,45.0,48.0,70.0,63.0,Hyderabad,97.0,87.0,347.0,69.4,C
469.0,Siya,15.493935309973045,12th,96.0,98.0,64.0,55.0,Mumbai,42.0,40.0,340.0,68.0,C
470.0,Riya,14.0,10th,72.0,87.0,70.0,99.0,,79.0,92.0,400.0,80.0,B
471.0,Ira,16.0,9th,88.0,41.0,89.0,86.0,Pune,85.0,85.0,388.0,77.6,B
472.0,Sara,14.0,9th,79.0,40.0,59.0,99.0,Delhi,63.0,54.0,295.0,59.0,D
473.0,Kabir,16.0,12th,58.0,79.0,83.0,81.0,Hyderabad,89.0,48.0,357.0,71.4,C
474.0,Aanya,17.0,12th,92.0,99.0,94.0,52.0,Bangalore,71.0,54.0,410.0,82.0,B
475.0,Krishna,15.0,9th,40.0,90.0,56.0,52.0,Hyderabad,86.0,88.0,360.0,72.0,C
476.0,Ira,14.0,10th,44.0,69.0,84.0,71.0,Bangalore,61.0,96.0,354.0,70.8,C
477.0,Aanya,15.493935309973045,9th,66.0,50.0,41.0,71.0,Delhi,62.0,63.0,282.0,56.4,D
478.0,Krishna,15.0,12th,55.0,67.0,64.0,59.0,,41.0,43.0,270.0,54.0,D
479.0,Ishaan,17.0,9th,45.0,83.0,52.0,52.0,Pune,66.0,51.0,297.0,59.4,D
480.0,Myra,15.0,12th,79.0,0.0,97.0,61.0,Mumbai,81.0,98.0,355.0,71.0,C
481.0,Prisha,16.0,12th,52.0,0.0,78.0,78.0,Pune,41.0,97.0,268.0,53.6,D
482.0,Ira,15.0,9th,87.0,65.0,67.0,97.0,Chennai,65.0,76.0,360.0,72.0,C
483.0,Ananya,15.0,10th,74.0,52.0,81.0,66.0,Delhi,56.0,76.0,339.0,67.8,C
484.0,Siya,15.0,11th,58.0,98.0,94.0,56.0,Mumbai,79.0,82.0,411.0,82.2,B
485.0,Reyansh,14.0,9th,51.0,47.0,45.0,62.0,Pune,72.0,99.0,314.0,62.8,C
486.0,Aditya,14.0,11th,55.0,93.0,42.0,51.0,Delhi,48.0,45.0,283.0,56.6,D
487.0,Aanya,16.0,9th,98.0,67.0,97.0,53.0,Hyderabad,82.0,78.0,422.0,84.4,B
488.0,Prisha,16.0,11th,82.0,97.0,74.0,59.0,Pune,93.0,95.0,441.0,88.2,B
489.0,Kabir,14.0,10th,49.0,69.0,57.0,88.0,Bangalore,87.0,85.0,347.0,69.4,C
490.0,Siya,16.0,10th,64.0,48.0,50.0,73.0,Delhi,78.0,63.0,303.0,60.6,C
491.0,Ishaan,14.0,9th,59.0,78.0,93.0,66.0,Mumbai,68.0,50.0,348.0,69.6,C
492.0,Riya,17.0,,70.0,70.0,59.0,55.0,Hyderabad,81.0,52.0,332.0,66.4,C
493.0,Rudra,15.0,11th,43.0,97.0,44.0,68.0,Chennai,94.0,73.0,351.0,70.2,C
494.0,Ishaan,15.0,12th,83.0,60.0,58.0,54.0,Hyderabad,65.0,64.0,330.0,66.0,C
495.0,Myra,16.0,12th,62.0,95.0,61.0,81.0,Pune,74.0,46.0,338.0,67.6,C
496.0,Reyansh,14.0,12th,41.0,86.0,98.0,59.0,Bangalore,89.0,91.0,405.0,81.0,B
497.0,Aditya,14.0,10th,95.0,73.0,99.0,58.0,Hyderabad,64.0,43.0,374.0,74.8,C
498.0,Diya,16.0,9th,61.0,94.0,58.0,76.0,Chennai,63.0,98.0,374.0,74.8,C
499.0,Diya,14.0,9th,90.0,70.0,86.0,62.0,Mumbai,52.0,47.0,345.0,69.0,C
500.0,Anika,15.493935309973045,10th,96.0,91.0,55.0,68.0,,99.0,59.0,400.0,80.0,B
501.0,Ananya,15.0,10th,76.0,64.0,63.0,70.0,Bangalore,97.0,68.0,368.0,73.6,C
502.0,Aanya,16.0,9th,47.0,51.0,80.0,73.0,Chennai,46.0,93.0,317.0,63.4,C
